image_path,class_name,lesion_score
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1599maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1087
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1110maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8831
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_303maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9201
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1436maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8589
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1842maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3224
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1350maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8768
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1759maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0803
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_590maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1994
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_578maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0815
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_308maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1146
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_385maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9661
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_322maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4415
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_953maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7153
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1011maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4469
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_961maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4943
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1359maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2209
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_209maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2023
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_187maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5198
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1092maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3597
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1052maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.673
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_869maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1079
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2459maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3231
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_255maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4667
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1441maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7787
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2647maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2193
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3716maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6502
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_591maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1726
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_923maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5703
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2104maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6371
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2261maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7543
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_934maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3441
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1144maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4199
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1764maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.255
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1917maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4429
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2256maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2175
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_956maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.398
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_338maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.324
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1586maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1021
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2182maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6294
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_472maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.852
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1644maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1833
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1154maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8376
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2807maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3445
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_649maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1728
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_169maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.063
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_943maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8223
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1153maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7155
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2485maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1723
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2100maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4819
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_718maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4697
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1779maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2925
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7254
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_359maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4021
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_491maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8151
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_165maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6586
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_243maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0738
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_364maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4386
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2463maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4426
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2219maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.139
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1531maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4269
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2355maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3658
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2294maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3423
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_215maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7225
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_345maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8645
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_11maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.484
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2705maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9074
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1687maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3339
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1963maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5274
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2819maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1828
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1123maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7555
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1064maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7388
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1804maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4715
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2843maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5699
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1972maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9496
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2652maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3724
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2275maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1107
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2523maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9841
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_330maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8464
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_916maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1912
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2070maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7391
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1942maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9318
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_143maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1481
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_294maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8334
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2582maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3435
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1982maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5709
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_161maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0273
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_342maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3937
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_40maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4935
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1564maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1717
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_41maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4879
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_175maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5804
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1986maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2793
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1255maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8093
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_600maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0845
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1040maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6226
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_168maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3407
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2803maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3077
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1236maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8042
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_813maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1654
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2286maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3031
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2241maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2759
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1199maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6881
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_28maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7131
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1060maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5648
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2074maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7237
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_239maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6407
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1671maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0736
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_315maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8576
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_347maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8025
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2174maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5353
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1001maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4302
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1659maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0301
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_313maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0903
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1694maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.439
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1383maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.862
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2473maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2774
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2437maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1654
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_439maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.789
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2394maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3228
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1385maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9632
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1113maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7372
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_250maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1753
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2548maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3307
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2648maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3944
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1433maize_train_leaf spot.JPG,Gray_Leaf_Spot,1.0
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2826maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6361
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2012maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5403
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_571maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0279
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2618maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7249
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_895maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6948
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1086maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9109
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_277maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1212
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1173maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6238
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1164maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7412
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2597maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6605
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1226maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6556
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1705maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2336
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1443maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8444
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2606maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5924
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1955maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4723
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1013maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5825
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2535maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2206
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_227maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2154
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1594maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3584
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_811maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1583
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1294maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8637
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_682maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4929
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2475maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3755
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1849maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0838
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_859maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4927
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2013maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5681
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_379maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4537
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1410maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5603
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1230maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5573
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_280maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3941
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2811maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4333
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_144maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1933
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1064maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.333
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1406maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1942
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_950maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5843
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2709maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6136
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_422maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8428
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1249maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3214
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2409maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3101
